,ID,duration,health,number_alive,time,x,y
4615,72,672,95.99998474121094,48,19:07:27,3615.684375,3086.9340625
4618,57,673,100.0,48,19:07:28,4416.18875,5684.934375
4617,97,673,64.1052474975586,48,19:07:28,3591.925625,5156.696875
4619,91,673,100.0,48,19:07:28,4295.490625,5954.40625
4620,74,673,100.0,48,19:07:28,3624.2334375,5122.6003125
4621,30,674,98.0,48,19:07:29,3611.75625,5148.9890625
4626,38,675,99.94522857666016,48,19:07:30,4867.684375,6228.1775
4627,63,675,0.0,48,19:07:30,4419.260625,5676.86125
4628,10,675,92.47159576416016,48,19:07:30,5228.094375,6447.185625
4624,18,675,99.94522857666016,48,19:07:30,5182.1003125,6553.44625
4625,47,675,56.39983367919922,48,19:07:30,2843.85875,3234.0146875
4622,76,675,75.19983673095703,48,19:07:30,2837.0215625,3234.3846875
4623,61,675,93.99984741210938,48,19:07:30,2838.205,3234.511875
4629,70,676,63.28486633300781,48,19:07:31,2706.64125,3323.0078125
4630,53,677,84.0,48,19:07:32,4090.580625,3129.4059375
4633,79,678,83.60802459716797,48,19:07:33,3755.3259375,2909.8034375
4634,52,678,71.79998016357422,48,19:07:33,3759.59125,2909.9796875
4631,31,678,98.0,48,19:07:33,4428.8090625,3603.4715625
4632,93,678,60.0,48,19:07:33,4211.6028125,3872.9790625
4635,13,679,83.19998168945312,47,19:07:34,3741.331875,2911.2546875
4636,32,679,100.0,47,19:07:34,4549.531875,3737.3928125
4637,89,679,100.0,47,19:07:34,3779.1296875,4202.704375
4639,6,679,100.0,47,19:07:34,4352.0428125,3117.1490625
4640,75,679,100.0,47,19:07:34,4351.1890625,3116.8028125
4641,15,679,83.59993743896484,47,19:07:34,6280.483125,1762.72828125
4642,92,679,100.0,47,19:07:34,6337.10875,2469.2109375
7705,63,679,0.0,48,19:07:34,4419.08,5675.2825
4638,20,679,91.0,47,19:07:34,3779.4275,4201.59125
4646,45,680,100.0,47,19:07:35,6303.355,2438.2903125
4643,86,680,100.0,47,19:07:35,4357.798125,3119.884375
4644,99,680,97.79993438720703,47,19:07:35,6276.550625,1769.92625
4645,82,680,100.0,47,19:07:35,6317.32,2481.44109375
4647,9,680,100.0,47,19:07:35,4556.355,3613.450625
4649,21,680,89.0,47,19:07:35,5442.251875,5054.820625
4648,54,680,69.39971160888672,47,19:07:35,1351.46046875,5937.633125
4655,65,680,73.9999008178711,47,19:07:35,1346.3375,5890.46625
4654,56,680,49.99980926513672,47,19:07:35,6465.076875,645.100078125
4651,19,680,82.39993286132812,47,19:07:35,6270.433125,1778.81
4652,29,680,85.99994659423828,47,19:07:35,3112.4603125,3806.09625
4650,68,680,5.600001335144043,47,19:07:35,6459.8725,651.603984375
4653,24,680,100.0,47,19:07:35,4965.6290625,3378.7540625
4656,90,681,64.99996185302734,47,19:07:36,6469.66,638.968125
4657,71,681,86.24322509765625,47,19:07:36,3662.6334375,3106.8578125
4658,14,681,47.99980163574219,47,19:07:36,2308.70203125,4158.926875
4659,1,681,42.428680419921875,47,19:07:36,3665.4878125,3113.58875
4661,23,681,89.99996185302734,47,19:07:36,3300.2028125,3700.69625
4660,46,681,0.0,47,19:07:36,6445.31375,800.04015625
4662,72,682,91.99996948242188,47,19:07:37,3660.1878125,3119.39
4663,41,682,96.55902862548828,47,19:07:37,3611.380625,5137.4571875
4664,97,683,64.1052474975586,47,19:07:38,3644.8409375,5140.2028125
4665,57,683,100.0,47,19:07:38,4420.211875,5677.595
4666,91,683,100.0,47,19:07:38,4295.6878125,5982.20875
4667,74,684,100.0,47,19:07:39,3618.0190625,5083.7234375
4668,30,684,97.19999694824219,47,19:07:39,3607.59875,5146.3553125
4672,47,685,62.399818420410156,47,19:07:40,2984.25375,3193.585625
4669,61,685,90.9986343383789,47,19:07:40,2979.15625,3191.26875
4670,76,685,74.19982147216797,47,19:07:40,2983.8934375,3192.2325
4675,10,685,96.47159576416016,47,19:07:40,5222.68,6384.6025
4673,38,685,99.94522857666016,47,19:07:40,4866.020625,6244.64375
4671,18,685,99.94522857666016,47,19:07:40,5195.2171875,6507.3075
4674,63,685,0.0,47,19:07:40,4419.260625,5676.86125
4676,70,686,62.28485107421875,47,19:07:41,2762.9621875,3295.325
4677,53,687,86.0,47,19:07:42,4126.720625,3126.0515625
4678,31,688,98.0,47,19:07:43,4429.5903125,3605.114375
4679,93,688,60.0,47,19:07:43,4300.460625,3839.1371875
4680,79,688,80.6080093383789,47,19:07:43,3790.3434375,2869.6440625
4681,52,688,67.79996490478516,47,19:07:43,3799.460625,2868.030625
4689,6,689,100.0,47,19:07:44,4661.6590625,3104.4140625
4688,92,689,100.0,47,19:07:44,6348.96875,2432.83953125
4687,15,689,81.59992218017578,47,19:07:44,6151.658125,2023.14140625
4686,20,689,92.0,47,19:07:44,3979.3784375,4154.6928125
4685,75,689,100.0,47,19:07:44,4660.7703125,3104.6553125
4684,89,689,100.0,47,19:07:44,3974.6640625,4154.7465625
4683,32,689,100.0,47,19:07:44,4605.390625,3723.455
4682,13,689,81.19996643066406,47,19:07:44,3781.68625,2876.0321875
4699,29,690,81.99993133544922,47,19:07:45,3157.23,3841.9765625
4698,19,690,78.39991760253906,47,19:07:45,6146.770625,2041.79640625
4697,68,690,73.39999389648438,47,19:07:45,6467.99,654.2020703125
4696,54,690,68.39969635009766,47,19:07:45,1351.36375,5947.593125
4695,21,690,91.0,47,19:07:45,5459.855,5087.2575
4690,86,690,100.0,47,19:07:45,4667.1146875,3103.4934375
4693,99,690,97.19998931884766,47,19:07:45,6150.319375,2030.34265625
4692,82,690,100.0,47,19:07:45,6312.3875,2438.28921875
4691,45,690,100.0,47,19:07:45,6268.958125,2428.0753125
4702,65,690,69.99988555908203,47,19:07:45,1350.38859375,5897.823125
4700,24,690,100.0,47,19:07:45,4997.2290625,3403.960625
4694,9,690,100.0,47,19:07:45,4521.8275,3603.83875
4701,56,690,45.999794006347656,47,19:07:45,6464.655,644.7225
4706,1,691,38.42866516113281,47,19:07:46,3670.024375,3107.8940625
4703,90,691,60.99994659423828,47,19:07:46,6454.514375,758.379140625
4705,14,691,43.999786376953125,47,19:07:46,2656.8690625,4349.223125
4704,71,691,82.24320983886719,47,19:07:46,3666.3234375,3094.1615625
4708,23,691,85.99994659423828,47,19:07:46,3361.100625,3713.3103125
4707,46,691,0.0,47,19:07:46,6444.798125,800.086484375
4709,72,692,87.99995422363281,46,19:07:47,3674.68,3105.5328125
4710,41,692,92.55901336669922,46,19:07:47,3698.2421875,5147.015625
7706,70,692,0.0,47,19:07:47,2792.5553125,3281.6853125
4711,97,693,62.10523986816406,46,19:07:48,3810.0375,5169.163125
4712,57,693,100.0,46,19:07:48,4420.211875,5677.595
4713,91,693,100.0,46,19:07:48,4293.9659375,5964.34875
4714,74,693,95.99998474121094,46,19:07:48,3623.3046875,5088.3790625
4715,30,694,93.19998168945312,46,19:07:49,3730.3159375,5152.9459375
4721,63,695,0.0,46,19:07:50,4419.260625,5676.86125
4722,10,695,98.47159576416016,46,19:07:50,5195.9934375,6341.78625
4720,38,695,99.94522857666016,46,19:07:50,4891.199375,6297.65875
4719,47,695,58.399803161621094,46,19:07:50,2985.493125,3192.92375
4717,61,695,90.99861907958984,46,19:07:50,2984.26125,3190.1753125
4716,76,695,74.1998062133789,46,19:07:50,2980.2715625,3191.074375
4718,18,695,99.94522857666016,46,19:07:50,5194.584375,6454.500625
4723,53,697,84.39998626708984,46,19:07:52,4141.499375,3181.04375
4724,31,698,98.0,46,19:07:53,4437.530625,3645.460625
4725,93,698,60.0,46,19:07:53,4424.3871875,3781.3925
4726,79,698,78.60799407958984,46,19:07:53,3842.335,2874.26375
4727,52,698,63.799949645996094,46,19:07:53,3852.91125,2870.9253125
4732,75,699,100.0,46,19:07:54,4845.3725,3285.4771875
4733,20,699,93.0,46,19:07:54,4234.0028125,4122.179375
4734,92,699,100.0,46,19:07:54,6358.143125,2423.81140625
4730,89,699,100.0,46,19:07:54,4229.7353125,4122.0928125
4729,32,699,100.0,46,19:07:54,4659.9328125,3713.5040625
4728,13,699,81.199951171875,46,19:07:54,3833.3971875,2881.866875
4735,15,699,83.19992065429688,46,19:07:54,6220.55125,2290.25125
4731,6,699,100.0,46,19:07:54,4845.8021875,3286.2865625
4737,45,700,100.0,46,19:07:55,6295.8275,2415.854375
4748,65,700,65.99987030029297,46,19:07:55,1343.438125,5932.42
4736,86,700,100.0,46,19:07:55,4848.8196875,3292.673125
4738,99,700,100.0,46,19:07:55,6227.0275,2296.17375
4739,82,700,100.0,46,19:07:55,6307.101875,2419.8209375
4740,9,700,100.0,46,19:07:55,4511.8246875,3607.8378125
4741,21,700,92.0,46,19:07:55,5482.4825,5142.7915625
4742,19,700,78.39991760253906,46,19:07:55,6234.8575,2305.44375
4743,54,700,67.3996810913086,46,19:07:55,1343.68265625,5933.66625
4744,68,700,69.39997863769531,46,19:07:55,6512.17375,694.404921875
4745,29,700,77.99991607666016,46,19:07:55,3200.534375,3863.9028125
4746,24,700,100.0,46,19:07:55,5028.9615625,3423.5703125
4747,56,700,41.999778747558594,46,19:07:55,6466.058125,645.55296875
4754,23,701,81.99993133544922,46,19:07:56,3419.7721875,3734.8078125
4753,46,701,0.0,46,19:07:56,6444.798125,800.086484375
4752,1,701,34.42864990234375,46,19:07:56,3659.4984375,3092.004375
4750,71,701,78.24319458007812,46,19:07:56,3677.281875,3102.2321875
4749,90,701,56.99993133544922,46,19:07:56,6444.41,800.81359375
4751,14,701,39.99977111816406,46,19:07:56,2932.086875,4629.8259375
4755,72,702,83.99993896484375,46,19:07:57,3680.66625,3113.0521875
4756,41,702,91.55899810791016,46,19:07:57,3940.558125,5212.506875
4760,74,703,91.99996948242188,46,19:07:58,3597.5,5103.5140625
4757,97,703,62.10523986816406,46,19:07:58,4043.0259375,5259.310625
4758,57,703,100.0,46,19:07:58,4415.873125,5687.97375
4759,91,703,98.39999389648438,46,19:07:58,4314.5834375,5979.64625
4761,30,704,89.19996643066406,46,19:07:59,3990.585,5234.299375
4768,10,705,100.0,46,19:08:00,5177.63875,6321.508125
4764,18,705,99.94522857666016,46,19:08:00,5182.971875,6430.12625
4767,63,705,0.0,46,19:08:00,4419.260625,5676.86125
4766,38,705,99.94522857666016,46,19:08:00,4918.7659375,6345.846875
4762,76,705,72.19979095458984,46,19:08:00,2986.26625,3191.586875
4763,61,705,90.99860382080078,46,19:08:00,2987.450625,3191.6
4765,47,705,64.39978790283203,46,19:08:00,2989.5865625,3191.8040625
4769,53,707,84.39997100830078,46,19:08:02,4184.85875,3206.514375
4770,31,708,98.0,46,19:08:03,4427.693125,3640.65125
4771,93,708,60.0,46,19:08:03,4533.38625,3817.164375
4772,79,708,75.60797882080078,46,19:08:03,3824.865,2851.6240625
4773,52,708,59.79993438720703,46,19:08:03,3826.115,2848.4878125
4781,75,709,100.0,46,19:08:04,4962.291875,3476.0740625
4780,92,709,100.0,46,19:08:04,6358.624375,2424.80109375
4779,20,709,95.0,46,19:08:04,4303.7153125,4108.955625
4778,15,709,0.0,46,19:08:04,6390.31875,2476.04140625
4776,89,709,100.0,46,19:08:04,4302.9165625,4108.9921875
4775,32,709,100.0,46,19:08:04,4705.261875,3706.479375
4774,13,709,79.19993591308594,46,19:08:04,3828.7515625,2845.9853125
4777,6,709,100.0,46,19:08:04,4962.7459375,3476.8740625
4789,54,710,64.11214447021484,46,19:08:05,1398.1025,5860.11625
4782,86,710,100.0,46,19:08:05,4964.230625,3480.516875
4783,45,710,100.0,46,19:08:05,6305.7725,2416.75171875
4784,82,710,100.0,46,19:08:05,6313.4575,2422.38453125
4785,99,710,100.0,46,19:08:05,6434.266875,2503.19484375
4786,9,710,100.0,46,19:08:05,4488.4775,3614.536875
4787,21,710,94.0,46,19:08:05,5493.649375,5171.3521875
4788,68,710,65.39996337890625,46,19:08:05,6526.643125,701.132734375
4790,19,710,0.0,46,19:08:05,6325.53,2408.02453125
4791,29,710,73.9999008178711,46,19:08:05,3259.989375,3865.7540625
4794,65,710,56.71233367919922,46,19:08:05,1403.4746875,5859.62375
4793,56,710,37.99976348876953,46,19:08:05,6477.7275,664.575703125
4792,24,710,100.0,46,19:08:05,5025.109375,3418.8675
4797,14,711,35.79975891113281,46,19:08:06,3200.4059375,4911.473125
4795,90,711,52.999916076660156,46,19:08:06,6444.24875,801.21125
4798,1,711,30.228641510009766,46,19:08:06,3668.9946875,3098.4853125
4799,46,711,8.574151039123535,46,19:08:06,6444.798125,800.086484375
4800,23,711,77.79991912841797,46,19:08:06,3474.7015625,3764.7
4796,71,711,74.24317932128906,46,19:08:06,3691.5775,3102.8815625
4801,72,712,79.59992980957031,46,19:08:07,3687.4728125,3112.1090625
4802,41,712,90.3589859008789,46,19:08:07,4243.413125,5327.28875
4804,57,713,100.0,46,19:08:08,4419.78625,5686.38875
4805,91,713,93.79998779296875,46,19:08:08,4357.140625,6009.55125
4806,74,713,87.39996337890625,46,19:08:08,3729.493125,5149.0228125
4803,97,713,62.10523986816406,46,19:08:08,4276.7646875,5328.118125
4807,30,714,86.79995727539062,46,19:08:09,4300.6534375,5335.145625
4811,47,715,69.35921478271484,46,19:08:10,3151.284375,3149.228125
4812,38,715,99.94522857666016,46,19:08:10,4976.6634375,6341.104375
4814,10,715,100.0,46,19:08:10,5188.7353125,6304.478125
4809,61,715,90.16290283203125,46,19:08:10,3143.3628125,3150.144375
4813,63,715,0.0,46,19:08:10,4419.260625,5676.86125
4810,18,715,99.94522857666016,46,19:08:10,5181.73625,6406.064375
4808,76,715,73.76394653320312,46,19:08:10,3142.203125,3150.0525
4815,53,717,80.9999771118164,46,19:08:12,4233.99875,3227.5265625
4816,31,718,98.0,46,19:08:13,4471.58125,3633.8921875
4818,79,718,71.00798797607422,46,19:08:13,3810.945625,2839.325
4819,52,718,58.19994354248047,46,19:08:13,3810.624375,2838.670625
4817,93,718,60.0,46,19:08:13,4638.403125,3764.970625
4825,20,719,96.0,46,19:08:14,4473.460625,4155.0265625
4820,13,719,75.59994506835938,46,19:08:14,3810.6121875,2838.675625
4821,32,719,100.0,46,19:08:14,4709.515,3684.6528125
4822,89,719,100.0,46,19:08:14,4469.15125,4154.073125
4823,15,719,0.0,46,19:08:14,6385.25,2477.7409375
4827,92,719,100.0,46,19:08:14,6378.564375,2439.51671875
4826,75,719,100.0,46,19:08:14,4973.8484375,3720.349375
4824,6,719,100.0,46,19:08:14,4973.910625,3721.2684375
4835,19,720,0.0,46,19:08:15,6323.434375,2414.72078125
4828,86,720,100.0,46,19:08:15,4973.8825,3726.16875
4829,99,720,82.07398223876953,46,19:08:15,6529.42125,2546.118125
4830,82,720,100.0,46,19:08:15,6316.62125,2420.5915625
4831,45,720,100.0,46,19:08:15,6315.786875,2426.78046875
4832,9,720,100.0,46,19:08:15,4531.3334375,3638.38625
4833,21,720,95.0,46,19:08:15,5510.775625,5200.83625
4834,68,720,59.050567626953125,46,19:08:15,6505.950625,688.649921875
4836,54,720,59.84154510498047,46,19:08:15,1606.16578125,5860.12
4837,29,720,67.99991607666016,46,19:08:15,3291.3265625,3854.3621875
4838,24,720,100.0,46,19:08:15,5035.8990625,3437.5040625
4839,56,720,31.64238166809082,46,19:08:15,6506.58375,691.14390625
4840,65,720,49.441715240478516,46,19:08:15,1614.764375,5860.106875
4842,71,721,68.24319458007812,46,19:08:16,3711.145,3108.375
4845,46,721,73.24491882324219,46,19:08:16,6444.83875,800.089765625
4843,14,721,29.799766540527344,46,19:08:16,3524.959375,5148.8634375
4841,90,721,49.74236297607422,46,19:08:16,6444.24875,801.21125
4844,1,721,24.2286376953125,46,19:08:16,3666.6528125,3100.475625
4846,23,721,71.79993438720703,46,19:08:16,3527.420625,3735.9721875
4847,72,722,73.59994506835938,46,19:08:17,3698.3384375,3114.3828125
4848,41,722,92.3589859008789,46,19:08:17,4524.29,5374.6675
4852,74,723,81.39997863769531,46,19:08:18,3958.4825,5216.563125
4851,91,723,87.80000305175781,46,19:08:18,4363.86125,6047.0875
4850,57,723,100.0,46,19:08:18,4440.9734375,5736.794375
4849,97,723,62.10523986816406,46,19:08:18,4504.65375,5368.34125
4853,30,724,86.79995727539062,46,19:08:19,4576.1371875,5380.490625
4854,76,725,69.75357818603516,46,19:08:20,3433.0084375,3099.235
4856,18,725,99.94522857666016,46,19:08:20,5206.9803125,6383.096875
4857,47,725,63.3543701171875,46,19:08:20,3445.80125,3098.5365625
4858,38,725,99.94522857666016,46,19:08:20,5036.3590625,6335.07
4859,63,725,0.0,46,19:08:20,4419.260625,5676.86125
4860,10,725,100.0,46,19:08:20,5199.4759375,6297.291875
4855,61,725,88.15280151367188,46,19:08:20,3434.1446875,3099.409375
4861,53,727,76.99999237060547,46,19:08:22,4286.99625,3245.7165625
4863,93,728,60.0,46,19:08:23,4699.8884375,3669.5071875
4864,79,728,66.00800323486328,46,19:08:23,3925.0725,2853.8475
4862,31,728,98.0,46,19:08:23,4508.8665625,3659.425625
4865,52,728,68.19995880126953,46,19:08:23,3933.2521875,2854.8825
4866,13,729,71.59996032714844,46,19:08:24,3944.375,2857.415
4867,32,729,100.0,46,19:08:24,4736.0678125,3655.9821875
4868,89,729,100.0,46,19:08:24,4648.6521875,4266.989375
4869,92,729,100.0,46,19:08:24,6386.533125,2449.04171875
4870,15,729,0.0,46,19:08:24,6384.378125,2478.08234375
4871,20,729,97.0,46,19:08:24,4649.5090625,4269.30875
4872,6,729,100.0,46,19:08:24,5223.4703125,3788.3840625
4873,75,729,100.0,46,19:08:24,5222.5490625,3788.4096875
4876,45,730,100.0,46,19:08:25,6315.103125,2428.04296875
4881,19,730,0.0,46,19:08:25,6320.98625,2417.06375
4874,86,730,100.0,46,19:08:25,5229.9925,3788.710625
4875,99,730,85.07398223876953,46,19:08:25,6512.748125,2539.95359375
4877,82,730,100.0,46,19:08:25,6316.240625,2425.6321875
4878,9,730,100.0,46,19:08:25,4584.95375,3646.353125
4879,21,730,96.0,46,19:08:25,5519.923125,5257.456875
4882,68,730,52.700828552246094,46,19:08:25,6497.82375,696.590703125
4883,29,730,61.99993133544922,46,19:08:25,3289.7709375,3802.1265625
4884,24,730,100.0,46,19:08:25,5071.54625,3436.0090625
4885,56,730,72.46029663085938,46,19:08:25,6496.06625,698.092109375
4886,65,730,42.34983444213867,46,19:08:25,1827.36390625,5927.23125
4880,54,730,55.749481201171875,46,19:08:25,1822.814375,5926.530625
4887,90,731,53.48480987548828,46,19:08:26,6444.24875,801.21125
4888,71,731,62.24320983886719,46,19:08:26,3746.591875,3082.8121875
4890,1,731,18.228633880615234,46,19:08:26,3700.083125,3115.5690625
4889,14,731,23.799762725830078,46,19:08:26,3879.9634375,5189.8515625
4892,23,731,65.7999496459961,46,19:08:26,3580.676875,3700.7846875
7707,19,731,0.0,46,19:08:26,6312.265,2391.46875
4891,46,731,68.9866943359375,46,19:08:26,6448.064375,800.98671875
4894,41,732,94.3589859008789,45,19:08:27,4740.77,5357.18625
4893,72,732,67.59996032714844,45,19:08:27,3733.6475,3101.48625
4895,97,733,41.645652770996094,45,19:08:28,4645.4915625,5371.176875
4896,57,733,100.0,45,19:08:28,4454.0878125,5791.804375
4897,91,733,81.80001831054688,45,19:08:28,4396.6384375,6033.620625
4898,74,734,75.39999389648438,45,19:08:29,4171.10125,5313.143125
4899,30,734,86.79995727539062,45,19:08:29,4784.0271875,5344.065
4906,10,735,100.0,45,19:08:30,5212.3946875,6283.95125
4900,61,735,89.15281677246094,45,19:08:30,3756.4221875,3044.55875
4901,76,735,67.75359344482422,45,19:08:30,3755.2634375,3044.490625
4902,18,735,99.94522857666016,45,19:08:30,5172.2728125,6347.940625
4903,47,735,57.35438537597656,45,19:08:30,3766.8734375,3042.8834375
4905,63,735,0.0,45,19:08:30,4419.260625,5676.86125
4904,38,735,99.94522857666016,45,19:08:30,5092.255,6329.7675
4907,53,737,73.00000762939453,45,19:08:32,4327.7578125,3287.3715625
4909,93,738,60.0,45,19:08:33,4720.043125,3648.1034375
4908,31,738,98.0,45,19:08:33,4560.4834375,3670.845625
4910,79,738,61.008018493652344,45,19:08:33,4108.0228125,2885.2853125
4911,52,738,62.199974060058594,45,19:08:33,4110.54375,2885.7996875
4916,15,739,0.0,45,19:08:34,6384.54,2477.50859375
4912,13,739,69.5999755859375,45,19:08:34,4114.4778125,2887.4734375
4913,32,739,100.0,45,19:08:34,4743.8965625,3656.311875
4914,89,739,100.0,45,19:08:34,4699.9165625,4459.209375
4915,92,739,100.0,45,19:08:34,6386.771875,2449.5525
4917,20,739,98.0,45,19:08:34,4700.39375,4461.2996875
4918,75,739,100.0,45,19:08:34,5518.93125,3816.7096875
4919,6,739,100.0,45,19:08:34,5519.760625,3817.1003125
4928,19,740,0.0,45,19:08:35,6320.50875,2418.263125
4929,29,740,55.99994659423828,45,19:08:35,3343.736875,3794.994375
4932,65,740,35.32686996459961,45,19:08:35,1878.86828125,6060.133125
4931,56,740,66.17322540283203,45,19:08:35,6394.1625,856.606484375
4927,54,740,51.725955963134766,45,19:08:35,1874.53625,6053.365
4930,24,740,100.0,45,19:08:35,5111.2890625,3444.271875
4926,21,740,97.0,45,19:08:35,5506.9225,5275.25875
4920,86,740,100.0,45,19:08:35,5525.0575,3820.175625
4924,9,740,100.0,45,19:08:35,4633.699375,3678.95875
4923,99,740,10.327823638916016,45,19:08:35,6487.4675,2523.10046875
4922,45,740,100.0,45,19:08:35,6311.70375,2425.5365625
4921,82,740,100.0,45,19:08:35,6315.595625,2423.78234375
4925,68,740,46.41424560546875,45,19:08:35,6399.89375,849.55453125
4938,23,741,59.799964904785156,45,19:08:36,3627.63875,3761.6825
4936,1,741,12.228630065917969,45,19:08:36,3736.359375,3107.454375
4937,46,741,64.73826599121094,45,19:08:36,6439.9575,846.686484375
4934,71,741,56.24322509765625,45,19:08:36,3769.7228125,3078.165
4933,90,741,55.234352111816406,45,19:08:36,6441.368125,840.45109375
4935,14,741,17.799758911132812,45,19:08:36,3981.028125,5224.0759375
7709,99,742,0.0,44,19:08:37,6489.61,2521.45734375
4939,72,742,61.5999755859375,43,19:08:37,3770.261875,3074.601875
4940,41,742,98.3589859008789,43,19:08:37,4886.0,5346.774375
7708,15,742,0.0,45,19:08:37,6380.818125,2466.6103125
4941,97,743,41.645652770996094,43,19:08:38,4842.798125,5329.899375
4942,57,743,100.0,43,19:08:38,4487.06625,5833.42375
4943,91,743,75.80003356933594,43,19:08:38,4392.2934375,6048.96625
4944,74,744,74.79999542236328,43,19:08:39,4386.91375,5346.88625
4945,30,744,86.79995727539062,43,19:08:39,4875.811875,5349.83375
4951,10,745,100.0,43,19:08:40,5200.98625,6263.924375
4950,38,745,99.94522857666016,43,19:08:40,5147.6671875,6319.48125
4948,18,745,99.94522857666016,43,19:08:40,5158.514375,6321.130625
4947,76,745,63.75360870361328,43,19:08:40,4064.96875,2976.6159375
4946,61,745,86.15283203125,43,19:08:40,4066.0665625,2976.9928125
4949,47,745,57.354400634765625,43,19:08:40,4076.624375,2978.35875
4952,53,747,71.0000228881836,43,19:08:42,4381.89875,3308.2934375
4953,31,748,98.0,43,19:08:43,4620.255625,3692.895
4954,93,748,60.0,43,19:08:43,4741.7528125,3662.024375
4955,79,748,55.008033752441406,43,19:08:43,4206.378125,2981.274375
4956,52,748,56.199989318847656,43,19:08:43,4208.2196875,2985.366875
4957,13,749,65.59999084472656,43,19:08:44,4209.230625,2990.8865625
4958,32,749,100.0,43,19:08:44,4758.7790625,3660.8190625
4959,89,749,100.0,43,19:08:44,4716.5203125,4487.74
4960,6,749,78.45901489257812,43,19:08:44,5583.57875,3848.82875
4961,92,749,100.0,43,19:08:44,6385.921875,2478.29234375
4962,75,749,78.45901489257812,43,19:08:44,5588.40125,3850.879375
4963,20,749,98.0,43,19:08:44,4680.0878125,4475.6365625
4964,86,750,78.45901489257812,43,19:08:45,5582.598125,3873.82625
4965,82,750,100.0,43,19:08:45,6315.824375,2420.9753125
4974,65,750,28.294479370117188,43,19:08:45,1886.6025,6315.904375
4973,56,750,60.065433502197266,43,19:08:45,6294.0825,1106.631328125
4972,24,750,100.0,43,19:08:45,5110.6359375,3462.904375
4971,29,750,49.999961853027344,43,19:08:45,3401.750625,3804.5690625
4966,45,750,100.0,43,19:08:45,6320.71125,2417.1453125
4969,54,750,64.69292449951172,43,19:08:45,1887.3475,6304.681875
4968,68,750,40.307029724121094,43,19:08:45,6296.1275,1099.6715625
4967,9,750,100.0,43,19:08:45,4676.8459375,3698.051875
4970,21,750,98.0,43,19:08:45,5500.531875,5271.635625
4980,23,751,53.79998016357422,43,19:08:46,3719.636875,3908.9253125
4978,1,751,6.228627681732178,43,19:08:46,3765.525625,3098.48375
4979,46,751,60.59454345703125,43,19:08:46,6403.3225,1034.349453125
4976,71,751,50.24324035644531,43,19:08:46,3827.851875,3077.204375
4975,90,751,56.076934814453125,43,19:08:46,6409.101875,1023.92234375
4977,14,751,72.80001068115234,43,19:08:46,3981.028125,5224.07625
4981,72,752,57.59999084472656,43,19:08:47,3809.7203125,3075.9709375
4982,41,752,100.0,43,19:08:47,4883.0478125,5341.898125
4983,97,753,41.645652770996094,43,19:08:48,4923.671875,5293.09625
4984,57,753,100.0,43,19:08:48,4536.0034375,5866.576875
4985,91,753,69.800048828125,43,19:08:48,4443.933125,6024.036875
4986,74,754,74.79999542236328,43,19:08:49,4614.8021875,5382.77625
4987,30,754,86.79995727539062,43,19:08:49,4884.9909375,5343.473125
4991,47,755,13.25482177734375,43,19:08:50,4374.2275,3127.2959375
4988,76,755,36.4459114074707,43,19:08:50,4362.8209375,3123.215625
4989,61,755,83.15284729003906,43,19:08:50,4363.80375,3123.833125
4990,18,755,99.94522857666016,43,19:08:50,5182.955625,6314.46125
4992,38,755,99.94522857666016,43,19:08:50,5185.584375,6307.27125
4993,10,755,100.0,43,19:08:50,5186.89,6211.30375
4994,53,757,67.00003814697266,43,19:08:52,4438.3590625,3322.3809375
4995,31,758,98.0,43,19:08:53,4667.215625,3702.4028125
4996,93,758,72.0,43,19:08:53,4745.3434375,3662.1940625
4997,79,758,49.00804901123047,43,19:08:53,4205.760625,3003.08375
4998,52,758,50.20000457763672,43,19:08:53,4210.945,2999.831875
5005,75,759,78.45901489257812,43,19:08:54,5608.87125,3864.1975
5004,6,759,78.45901489257812,43,19:08:54,5615.72125,3853.931875
5003,92,759,100.0,43,19:08:54,6408.405625,2485.6053125
5001,89,759,100.0,43,19:08:54,4713.9003125,4481.673125
5000,32,759,100.0,43,19:08:54,4758.0046875,3661.9334375
4999,13,759,61.600006103515625,43,19:08:54,4217.2471875,2999.4446875
5002,20,759,98.0,43,19:08:54,4696.394375,4490.83
5013,29,760,43.999977111816406,43,19:08:55,3456.256875,3829.005
5015,56,760,54.06544876098633,43,19:08:55,6195.658125,1293.317890625
5016,65,760,21.166744232177734,43,19:08:55,1870.58625,6545.925
5014,24,760,100.0,43,19:08:55,5109.8290625,3466.9278125
5012,68,760,34.307044982910156,43,19:08:55,6199.758125,1287.604453125
5007,45,760,100.0,43,19:08:55,6318.80625,2419.49375
5010,54,760,72.13816833496094,43,19:08:55,1869.85984375,6546.461875
5009,9,760,100.0,43,19:08:55,4722.7521875,3688.1115625
5008,82,760,100.0,43,19:08:55,6319.991875,2419.16390625
5006,86,760,78.45901489257812,43,19:08:55,5589.320625,3877.971875
5011,21,760,98.0,43,19:08:55,5500.560625,5271.563125
5021,46,761,58.58391189575195,43,19:08:56,6269.79375,1201.076640625
5020,1,761,69.60001373291016,43,19:08:56,3794.9646875,3086.961875
5017,90,761,53.0601806640625,43,19:08:56,6277.301875,1196.901953125
5018,71,761,44.243255615234375,43,19:08:56,3874.3384375,3058.1721875
5022,23,761,47.79999542236328,43,19:08:56,3818.34625,4093.051875
