,match,x,y
19708,212.0,1622.2334375,1131.6690625
19709,212.0,950.6190625,2296.691875
19710,212.0,904.467265625,2191.31328125
19711,212.0,1425.0284375,2136.7215625
19712,212.0,1426.451875,2134.33140625
19713,212.0,1076.86828125,1515.5146875
19714,212.0,835.84890625,2137.84171875
19715,212.0,0.0,0.0
19716,212.0,616.77078125,1751.86109375
19717,212.0,936.4353125,1746.21875
19718,212.0,955.63234375,1994.95984375
19719,212.0,1024.61046875,1684.06703125
19720,212.0,692.77671875,1590.87453125
19721,212.0,937.411015625,1596.335625
19722,212.0,955.013671875,1635.120625
19723,212.0,714.573515625,1428.3240625
19724,212.0,906.68515625,1616.21703125
19725,212.0,728.92296875,1428.6371875
19726,212.0,673.315703125,1477.88453125
19727,212.0,664.9840625,1472.7090625
19728,212.0,676.10296875,1522.4634375
19729,212.0,758.295546875,1489.9903125
19730,213.0,1223.7125,2588.4
19731,213.0,1949.1184375,1969.7590625
19732,213.0,2543.74453125,1376.94984375
19733,213.0,2369.423125,3485.7859375
19734,213.0,2525.2675,1434.01765625
19735,213.0,1266.171484375,2589.37796875
19736,213.0,2585.80359375,1497.34921875
19737,213.0,2529.61421875,1435.4715625
19738,213.0,2525.27328125,1438.6609375
19739,213.0,2514.56078125,1434.03203125
19740,213.0,2515.7575,1431.916875
19741,213.0,2512.88359375,1442.25421875
19742,213.0,0.0,0.0
19743,213.0,1989.26203125,1934.50109375
19744,213.0,3261.365625,3440.8434375
19745,213.0,2533.1859375,1447.2615625
19746,213.0,3269.921875,3441.53625
19747,213.0,2518.02140625,1445.05109375
19748,213.0,1248.6571875,2515.32234375
19749,213.0,1238.67390625,2580.97921875
19750,213.0,2505.94109375,1433.404375
19751,213.0,2518.40578125,1440.8290625
19752,213.0,2491.15828125,1429.39609375
19753,213.0,2525.9153125,1451.0746875
19754,213.0,2510.5921875,1461.0553125
19755,213.0,2518.4521875,1442.67921875
19756,213.0,2514.5309375,1461.2646875
19757,213.0,2515.6275,1475.5390625
19758,213.0,2407.888125,3491.0071875
19759,213.0,2484.88453125,1429.7178125
19760,213.0,1408.9003125,2645.8128125
19761,213.0,2496.59234375,1460.03359375
19762,213.0,2533.0409375,1462.68765625
19763,213.0,2392.10890625,3477.451875
19764,213.0,2348.415625,3444.6903125
19765,213.0,2756.42,2686.371875
19766,213.0,2757.321875,2769.4384375
19767,213.0,2715.39375,2799.3196875
19768,213.0,2717.67875,2806.323125
19769,213.0,1178.44265625,2660.5028125
19770,213.0,2695.84875,2824.413125
19771,213.0,3161.5221875,3396.6959375
19772,213.0,3175.061875,3387.109375
19773,213.0,2697.1040625,2821.274375
19774,213.0,1234.405546875,2655.2984375
19775,213.0,3421.454375,951.913671875
19776,213.0,1249.190859375,2606.70140625
19777,213.0,3386.9190625,879.7703125
19778,213.0,3386.52,886.077109375
19779,213.0,2223.41171875,936.27890625
19780,213.0,2225.2371875,939.897890625
19781,213.0,2360.78390625,3336.4165625
19782,213.0,0.0,0.0
19783,213.0,0.0,0.0
19784,213.0,0.0,0.0
19785,213.0,2359.40359375,586.1987890625
19786,213.0,2362.0271875,583.21640625
19787,213.0,2451.8515625,1836.34796875
19788,213.0,2503.76328125,1806.2628125
19789,213.0,2503.51953125,1808.07140625
19790,213.0,2497.1971875,1811.3659375
19791,213.0,2403.50828125,1793.5384375
19792,213.0,2609.4996875,1957.64203125
19793,213.0,1912.7546875,1976.703125
19794,213.0,2400.36890625,1808.0078125
19795,213.0,2265.84234375,716.779609375
19796,213.0,2519.42578125,1840.62921875
19797,213.0,2165.42796875,1448.28453125
19798,213.0,2528.22109375,1849.40328125
19799,213.0,2450.068125,1874.92390625
19800,213.0,2529.3878125,1848.2275
19801,213.0,2097.3859375,1514.8878125
19802,213.0,2186.1115625,1408.13734375
19803,213.0,2191.21859375,1405.75875
19804,213.0,0.0,0.0
19805,213.0,1922.0746875,1386.90421875
19806,213.0,1908.2190625,1240.87921875
19807,213.0,1861.5375,1252.264765625
19808,213.0,2171.01578125,1582.27890625
19809,213.0,1652.5925,1196.643359375
19810,213.0,1405.93375,1223.175390625
19811,213.0,1401.75703125,1218.64078125
19812,213.0,2156.203125,1419.798125
19813,213.0,2143.7296875,1398.80890625
19814,213.0,1651.27640625,1259.741953125
19815,213.0,1708.87578125,1200.265234375
19816,213.0,1753.080625,1240.369453125
19817,213.0,2182.32234375,1061.494609375
19818,213.0,2181.03296875,1086.97078125
19819,213.0,2182.226875,1066.2915625
19820,213.0,2190.6278125,1084.35546875
19821,213.0,2177.73234375,1066.984375
19822,214.0,2532.81953125,1301.973203125
19823,214.0,2436.72140625,1361.2375
19824,214.0,2470.39546875,1384.5221875
19825,214.0,2573.3028125,1370.36109375
19826,214.0,2534.9353125,1421.00796875
19827,214.0,2566.78390625,1379.7825
19828,214.0,2559.33390625,1341.9659375
19829,214.0,2562.6725,1368.8078125
19830,214.0,2562.67234375,1370.885625
19831,214.0,1221.127890625,2598.39453125
19832,214.0,2169.11921875,919.8325
19833,214.0,2555.8203125,1335.39328125
19834,214.0,1228.311171875,2571.108125
19835,214.0,2553.13359375,1348.85734375
19836,214.0,3266.3875,3484.713125
19837,214.0,3280.0278125,3472.34625
19838,214.0,3277.1034375,3485.561875
19839,214.0,3269.364375,3475.7634375
19840,214.0,2431.65890625,1435.96109375
19841,214.0,1215.615546875,2555.7059375
19842,214.0,2572.45390625,1366.56359375
19843,214.0,2478.445625,1494.91453125
19844,214.0,1946.583125,1893.51828125
19845,214.0,1947.1115625,1905.85109375
19846,214.0,2426.6878125,1445.00609375
19847,214.0,2455.64390625,1483.3846875
19848,214.0,1957.48921875,1888.2403125
19849,214.0,3269.024375,3475.39
19850,214.0,1243.0140625,2597.1903125
19851,214.0,2390.3428125,3394.343125
19852,214.0,2416.9303125,3407.464375
19853,214.0,3270.455625,3485.5234375
19854,214.0,3270.7328125,3469.9603125
19855,214.0,3269.708125,3489.62625
19856,214.0,2548.78546875,1405.82390625
19857,214.0,2536.04875,1446.4134375
19858,214.0,1931.1221875,2761.8040625
19859,214.0,1893.44203125,2777.159375
19860,214.0,1899.11671875,2734.5015625
19861,214.0,2406.9521875,665.991796875
19862,214.0,1897.95671875,2763.4596875
19863,214.0,2527.56140625,1451.31953125
19864,214.0,2371.0309375,818.39328125
19865,214.0,2385.43359375,808.264609375
19866,214.0,2434.7378125,689.779765625
19867,214.0,2083.28890625,1842.55171875
19868,214.0,2400.9778125,1423.6846875
19869,214.0,2416.8203125,1412.03375
19870,214.0,2394.58375,1386.89359375
19871,214.0,1236.30015625,2724.966875
19872,214.0,0.0,0.0
19873,214.0,0.0,0.0
19874,214.0,0.0,0.0
19875,214.0,0.0,0.0
19876,214.0,1389.4446875,2721.09625
19877,214.0,1612.35890625,2595.29640625
19878,214.0,1607.73796875,2584.17546875
19879,214.0,1621.30265625,2580.92390625
19880,214.0,1624.14296875,2596.5646875
19881,214.0,1600.7271875,2583.003125
19882,214.0,1582.39109375,2607.2021875
19883,214.0,0.0,0.0
19884,214.0,1542.21359375,2427.88953125
19885,214.0,1862.73296875,1330.02203125
19886,214.0,1860.659375,1351.2325
19887,214.0,1386.8675,2231.45140625
19888,214.0,1878.520625,1748.37734375
19889,214.0,1476.32921875,1227.235703125
19890,214.0,1365.25203125,2203.813125
19891,214.0,1895.52328125,1723.6853125
19892,214.0,1944.7178125,1703.00953125
19893,214.0,1918.87953125,1716.159375
19894,214.0,1443.75328125,2151.283125
19895,214.0,1424.10046875,2205.71421875
19896,214.0,0.0,0.0
19897,214.0,1342.8234375,1625.3259375
19898,214.0,1166.688359375,1329.05828125
19899,214.0,1179.37234375,1368.53265625
19900,214.0,1479.57765625,1421.25734375
19901,214.0,1203.93015625,1436.54328125
19902,214.0,1412.81359375,1424.35453125
19903,214.0,1350.49,1328.31109375
19904,214.0,1164.0365625,1399.076875
19905,214.0,1268.2615625,1398.83875
19906,214.0,1159.731171875,1386.111875
19907,214.0,1295.254453125,1309.974453125
19908,214.0,1250.026875,1323.210625
19909,214.0,1235.23640625,1328.7040625
19910,214.0,1232.7190625,1241.26546875
19911,214.0,1186.12015625,1225.481953125
19912,215.0,1956.35234375,1936.57328125
19913,215.0,1311.18171875,1200.95859375
19914,215.0,1859.4128125,1959.4515625
19915,215.0,1218.941796875,1195.410078125
19916,215.0,1934.883125,1891.358125
19917,215.0,1875.08734375,1971.60953125
19918,215.0,1860.88109375,1994.50109375
19919,215.0,1855.305625,2040.10578125
19920,215.0,1871.6865625,1978.98828125
19921,215.0,1873.1809375,2046.72421875
19922,215.0,3271.6784375,1873.76390625
19923,215.0,3388.774375,2918.2071875
19924,215.0,1223.125546875,1197.421796875
19925,215.0,1223.957265625,1200.127890625
19926,215.0,1226.5865625,1199.866171875
19927,215.0,1944.19109375,1941.2478125
19928,215.0,1215.08390625,1200.7540625
19929,215.0,1868.8453125,1964.4753125
19930,215.0,3388.704375,2918.3253125
19931,215.0,2747.4159375,2044.0096875
19932,215.0,3417.195,2815.714375
19933,215.0,3419.4090625,2817.2440625
19934,215.0,1370.776875,1109.45328125
19935,215.0,2471.32671875,1354.43796875
19936,215.0,1855.19890625,1963.813125
19937,215.0,925.3171875,2597.78171875
19938,215.0,1404.69859375,1119.701796875
19939,215.0,1384.0571875,1119.80015625
19940,215.0,3390.6115625,2898.1121875
19941,215.0,926.70359375,2600.558125
19942,215.0,1950.378125,1955.974375
19943,215.0,1949.80421875,1959.5878125
19944,215.0,1012.84078125,2561.11390625
19945,215.0,1039.313359375,2534.61890625
19946,215.0,3403.991875,2829.188125
19947,215.0,3402.9584375,2821.593125
19948,215.0,2375.073125,698.09109375
19949,215.0,1303.545703125,1162.617890625
19950,215.0,2123.8253125,1778.30671875
19951,215.0,2001.16984375,1845.3775
19952,215.0,1314.9003125,1183.6021875
19953,215.0,2121.54671875,1782.78109375
19954,215.0,2388.14796875,688.172265625
19955,215.0,1290.9196875,1135.071640625
19956,215.0,2366.84234375,690.867109375
19957,215.0,1301.0209375,1136.84296875
19958,215.0,1973.08890625,1964.4159375
19959,215.0,2157.7003125,1710.334375
19960,215.0,2174.27890625,1712.58375
19961,215.0,1288.594375,1285.617265625
19962,215.0,1347.68109375,1283.919453125
19963,215.0,2003.6475,1943.09109375
19964,215.0,1975.88171875,1954.888125
19965,215.0,2914.243125,1833.375
19966,215.0,2909.7946875,1841.66234375
19967,215.0,1997.01609375,1903.11875
19968,215.0,1968.6059375,1889.0059375
19969,215.0,2005.46171875,1917.89421875
19970,215.0,2272.04796875,987.676953125
19971,215.0,1973.41734375,1941.57953125
19972,215.0,2028.6578125,1977.77796875
19973,215.0,1260.8440625,1212.53390625
19974,215.0,1455.45609375,1058.539140625
19975,215.0,2200.26421875,940.70296875
19976,215.0,1403.07390625,1118.753359375
19977,215.0,2197.4153125,966.596796875
19978,215.0,2203.5528125,935.2771875
19979,215.0,1069.4865625,1204.981953125
19980,215.0,2346.13796875,2107.16375
19981,215.0,701.914921875,1440.00859375
19982,215.0,1677.844375,2254.79109375
19983,215.0,1671.0403125,2277.7225
19984,215.0,794.31765625,1537.77796875
19985,215.0,1715.3046875,2244.085625
19986,215.0,1693.11453125,2258.97234375
19987,215.0,1587.5909375,2262.91671875
19988,215.0,1581.3640625,2265.12
19989,215.0,792.94734375,1538.8103125
19990,215.0,1661.1609375,2279.5528125
19991,215.0,1655.4971875,2286.5115625
19992,215.0,1611.263125,2542.9575
19993,215.0,1597.6721875,2541.563125
19994,215.0,1651.28421875,2302.59890625
19995,215.0,1648.62140625,2289.64953125
19996,215.0,763.16,1522.67109375
19997,215.0,1173.676171875,1923.49359375
19998,215.0,1179.1515625,1930.65703125
19999,215.0,951.225859375,2226.5446875
20000,215.0,949.060859375,2225.54390625
20001,215.0,977.5875,2185.2275
20002,215.0,966.21234375,2190.24921875
20003,215.0,937.007265625,2260.749375
20004,215.0,1128.754609375,2122.38421875
20005,215.0,1123.93296875,2154.14609375
20006,215.0,1125.5565625,2125.7225
20007,215.0,1044.461953125,2105.09734375
20008,216.0,2344.81578125,3441.555625
20009,216.0,1939.028125,1957.5528125
20010,216.0,2346.09828125,3443.6434375
20011,216.0,2563.11109375,1372.53796875
20012,216.0,2557.51578125,1355.4209375
20013,216.0,1295.692109375,2567.74109375
20014,216.0,1950.16515625,1970.92171875
20015,216.0,1448.846875,3600.7021875
20016,216.0,2354.18453125,3490.62875
20017,216.0,1410.981875,3580.213125
20018,216.0,1431.96328125,3551.715625
20019,216.0,1461.2865625,3590.7284375
20020,216.0,2578.24828125,2569.15890625
20021,216.0,2367.2309375,3491.8390625
20022,216.0,3434.2315625,1568.3640625
20023,216.0,1219.38375,2681.816875
20024,216.0,2552.9375,2546.82
20025,216.0,2551.5571875,2546.69453125
20026,216.0,1948.0109375,1977.96421875
20027,216.0,1943.245,1977.8025
20028,216.0,3274.0021875,3527.5215625
20029,216.0,2555.74109375,1466.389375
20030,216.0,0.0,0.0
20031,216.0,0.0,0.0
20032,216.0,0.0,0.0
20033,216.0,2348.32171875,3506.72625
20034,216.0,2582.3015625,1458.75609375
20035,216.0,2593.6003125,1454.1346875
20036,216.0,2576.8953125,1451.53375
20037,216.0,1181.2440625,2548.53796875
20038,216.0,3428.384375,1576.2146875
20039,216.0,3423.810625,2950.3546875
20040,216.0,3291.12,3543.7975
20041,216.0,3308.440625,3552.9221875
20042,216.0,3309.5190625,3540.0834375
20043,216.0,3406.5959375,2960.1409375
20044,216.0,1183.8009375,2500.898125
20045,216.0,1174.39375,2545.31234375
20046,216.0,2508.3775,1354.7259375
20047,216.0,1879.20953125,2666.7778125
20048,216.0,3370.9546875,2877.665625
20049,216.0,3374.18625,2938.673125
20050,216.0,3401.7090625,2944.71
20051,216.0,3477.481875,2953.344375
20052,216.0,1894.63890625,2666.6471875
20053,216.0,1895.818125,2665.11875
20054,216.0,1888.96234375,2683.581875
20055,216.0,2588.6759375,1370.855
20056,216.0,3465.576875,2917.406875
20057,216.0,2586.85171875,1366.9475
20058,216.0,2596.29671875,1345.11265625
20059,216.0,2585.75046875,1400.259375
20060,216.0,2583.12890625,1372.0928125
20061,216.0,2590.46171875,1354.335625
20062,216.0,3460.576875,2921.18
20063,216.0,3472.6484375,2926.508125
20064,216.0,2613.47109375,1333.760625
20065,216.0,1871.78640625,1968.780625
20066,216.0,1866.77328125,1970.9303125
20067,216.0,1020.490390625,2739.9875
20068,216.0,920.651171875,2643.15875
20069,216.0,2680.9228125,2378.12640625
20070,216.0,1878.77,1926.22796875
20071,216.0,2744.935625,2242.63953125
20072,216.0,3082.6159375,2820.1921875
20073,216.0,916.7140625,2623.1334375
20074,216.0,1008.16046875,2541.28296875
20075,216.0,2400.25640625,1389.53
20076,216.0,2400.18109375,1356.153125
20077,216.0,914.44296875,2622.7053125
20078,216.0,2967.5975,2790.528125
20079,216.0,2960.1878125,2797.0765625
20080,216.0,905.808046875,2618.39859375
20081,216.0,905.510546875,2614.53453125
20082,216.0,1913.85609375,2514.60578125
20083,216.0,1894.09578125,2491.11015625
20084,216.0,1912.47890625,2481.2225
20085,216.0,1928.32390625,2502.76796875
20086,216.0,2202.213125,1643.35015625
20087,216.0,2192.07234375,1629.73453125
20088,216.0,2193.52671875,1650.44546875
20089,216.0,1394.1296875,2620.9903125
20090,216.0,1378.613125,2444.7859375
20091,216.0,1932.13171875,2222.75515625
20092,216.0,1858.50609375,2208.61171875
20093,216.0,1472.20546875,2551.144375
20094,216.0,1328.265625,2441.2703125
20095,216.0,1332.875,2441.22015625
20096,216.0,1844.18015625,2258.65328125
20097,216.0,1585.245625,2202.466875
20098,216.0,1655.5821875,2198.6003125
20099,216.0,1599.2621875,2204.02171875
20100,216.0,1587.78796875,2203.83671875
20101,216.0,1397.3678125,2185.71796875
20102,216.0,1422.79515625,2183.0971875
20103,216.0,1421.776875,2179.9021875
20104,217.0,3371.535,1541.84078125
20105,217.0,3472.1390625,1600.96578125
20106,217.0,3488.60625,1592.96171875
20107,217.0,1956.0803125,1949.51953125
20108,217.0,1343.10796875,1090.715859375
20109,217.0,1955.26734375,1946.02328125
20110,217.0,793.903671875,1705.27671875
20111,217.0,1362.30421875,1095.40390625
20112,217.0,3474.5790625,1609.06203125
20113,217.0,757.45140625,1691.62234375
20114,217.0,782.44921875,1706.8915625
20115,217.0,1289.553671875,1093.417109375
20116,217.0,1261.381953125,1105.481796875
20117,217.0,3470.3734375,1612.0534375
20118,217.0,1530.43421875,3514.2221875
20119,217.0,1901.9853125,2033.3553125
20120,217.0,1200.903359375,2558.6171875
20121,217.0,3413.1875,1551.128125
20122,217.0,0.0,0.0
20123,217.0,1218.644765625,2570.30640625
20124,217.0,1220.837109375,2564.0003125
20125,217.0,1228.501953125,2567.5946875
20126,217.0,1883.89890625,2027.0778125
20127,217.0,1895.03859375,2027.565
20128,217.0,1959.6578125,1888.6653125
20129,217.0,751.6453125,1708.87671875
20130,217.0,1911.614375,2771.9065625
20131,217.0,1929.81796875,2714.923125
20132,217.0,1932.428125,1890.954375
20133,217.0,758.955546875,1682.6209375
20134,217.0,753.331796875,1697.1365625
20135,217.0,1950.73875,2718.3390625
20136,217.0,3414.2978125,2228.9909375
20137,217.0,2558.05515625,2681.538125
20138,217.0,767.31171875,1695.783125
20139,217.0,3430.8,1575.06875
20140,217.0,3432.92,1573.51921875
20141,217.0,2583.8259375,2684.190625
20142,217.0,2563.7315625,2624.9921875
20143,217.0,2551.5809375,2636.7553125
20144,217.0,3431.891875,2228.715
20145,217.0,758.431171875,1691.1059375
20146,217.0,2006.48453125,1897.93890625
20147,217.0,1320.19140625,1067.166953125
20148,217.0,1418.481875,3545.4975
20149,217.0,1308.357734375,1074.133359375
20150,217.0,1308.719765625,1073.23796875
20151,217.0,1322.03109375,1085.305
20152,217.0,3423.9490625,2276.86953125
20153,217.0,3399.7490625,2291.68671875
20154,217.0,1905.145625,2764.06
20155,217.0,1917.19109375,2773.815625
20156,217.0,1878.79,1961.82890625
20157,217.0,1864.80234375,1980.4396875
20158,217.0,1438.56140625,3596.7828125
20159,217.0,1424.18453125,3583.1028125
20160,217.0,1438.58203125,3596.7584375
20161,217.0,2333.274375,1264.939296875
20162,217.0,2402.49546875,1268.456171875
20163,217.0,2402.63390625,1266.39546875
20164,217.0,2420.34671875,1245.571953125
20165,217.0,1936.70890625,2491.5528125
20166,217.0,1939.76421875,2503.04078125
20167,217.0,1545.21703125,2183.409375
20168,217.0,1524.78171875,2212.47296875
20169,217.0,1526.41859375,2204.75609375
20170,217.0,1537.10703125,2170.08171875
20171,217.0,1577.4678125,2240.93671875
20172,217.0,1539.23078125,2169.47953125
20173,217.0,0.0,0.0
20174,217.0,1577.94171875,2225.6875
20175,217.0,1561.9846875,2161.79
20176,217.0,1556.2384375,2195.60390625
20177,217.0,2529.5759375,2133.97609375
20178,217.0,2535.32796875,2125.15640625
20179,217.0,2532.38390625,2136.62140625
20180,217.0,2482.88109375,2124.1275
20181,217.0,2529.50171875,2106.4775
20182,217.0,2390.7078125,1315.2715625
20183,217.0,1788.81734375,2028.665625
20184,217.0,1811.96890625,2043.8321875
20185,217.0,1826.1915625,2007.03171875
20186,217.0,2346.21234375,1444.3346875
20187,217.0,2406.8153125,1598.731875
20188,217.0,2368.75640625,1533.10484375
20189,217.0,2366.0359375,1556.62703125
20190,217.0,2201.69890625,1430.699375
20191,217.0,2171.28078125,1401.55296875
20192,217.0,2136.26828125,1644.0021875
20193,217.0,2132.8253125,1668.62421875
20194,217.0,2108.8853125,1572.55328125
20195,217.0,2033.61890625,1618.6584375
20196,217.0,2108.6153125,1574.1025
20197,217.0,2129.90421875,1581.9153125
20198,218.0,2483.8296875,1392.16828125
20199,218.0,2489.79734375,1435.53359375
20200,218.0,2481.23796875,1456.9696875
20201,218.0,1964.88390625,1909.37203125
20202,218.0,2013.39234375,1905.21609375
20203,218.0,2014.38390625,1908.51671875
20204,218.0,2008.15109375,1899.593125
20205,218.0,2470.27953125,2472.72453125
20206,218.0,1920.2453125,2758.9484375
20207,218.0,2483.25390625,1388.35171875
20208,218.0,2463.95671875,1387.51359375
20209,218.0,2014.88671875,1909.6171875
20210,218.0,2471.43640625,1399.68234375
20211,218.0,797.82171875,1671.4021875
20212,218.0,2015.573125,1908.99078125
20213,218.0,2492.6896875,1496.0084375
20214,218.0,2554.5196875,1354.64375
20215,218.0,2583.54953125,1369.26578125
20216,218.0,2576.53515625,1393.94203125
20217,218.0,804.549609375,1667.5934375
20218,218.0,2556.8928125,1400.10609375
20219,218.0,885.304375,2002.213125
20220,218.0,2022.65453125,1858.39515625
20221,218.0,777.2790625,1664.99796875
20222,218.0,761.82640625,1651.49609375
20223,218.0,2499.88078125,2729.074375
20224,218.0,2500.494375,2736.09
20225,218.0,2013.2765625,1817.48609375
20226,218.0,1919.63390625,2678.66875
20227,218.0,1839.53078125,2714.430625
20228,218.0,2028.94078125,1813.34734375
20229,218.0,2534.68671875,1432.41109375
20230,218.0,2564.3259375,1441.123125
20231,218.0,2551.8871875,1441.17078125
20232,218.0,2582.771875,1463.441875
20233,218.0,1831.664375,2721.18625
20234,218.0,2497.5903125,2636.096875
20235,218.0,1927.34953125,2670.32125
20236,218.0,3459.9740625,2207.6953125
20237,218.0,826.731953125,1621.099375
20238,218.0,2529.5828125,1435.48171875
20239,218.0,1926.1303125,2670.7815625
20240,218.0,1847.005,2727.498125
20241,218.0,2098.531875,1806.91921875
20242,218.0,1920.21796875,2678.734375
20243,218.0,2009.234375,1771.60171875
20244,218.0,3424.441875,2210.85953125
20245,218.0,3491.524375,2142.42671875
20246,218.0,1936.67390625,2678.5684375
20247,218.0,1928.62859375,2672.280625
20248,218.0,1117.552265625,1885.76890625
20249,218.0,1119.846875,1944.41703125
20250,218.0,1154.5178125,1952.8871875
20251,218.0,1571.38609375,2228.52328125
20252,218.0,1220.75734375,1945.7459375
20253,218.0,2274.90796875,1242.134765625
20254,218.0,2266.71515625,1238.290234375
20255,218.0,1294.62296875,1920.27921875
20256,218.0,3796.2334375,1395.03734375
20257,218.0,547.7816015625,2717.99875
20258,218.0,0.0,0.0
20259,218.0,2104.7903125,2198.90671875
20260,218.0,2098.76875,2157.23515625
20261,218.0,2105.451875,2200.74328125
20262,218.0,2185.03609375,2187.723125
20263,218.0,2182.8753125,1316.9834375
20264,218.0,3423.1121875,1467.13953125
20265,218.0,3439.7,1482.37359375
20266,218.0,3415.36625,1475.1109375
20267,218.0,3459.626875,1501.248125
20268,218.0,1460.74453125,1949.3909375
20269,218.0,2064.44234375,2236.6909375
20270,218.0,2049.47,2203.049375
20271,218.0,2046.8759375,2207.99515625
20272,218.0,2060.555625,2216.65078125
20273,218.0,2567.03109375,2172.376875
20274,218.0,2567.32171875,2232.0471875
20275,218.0,2539.74546875,2147.86671875
20276,218.0,0.0,0.0
20277,218.0,2619.0125,2203.9303125
20278,218.0,3219.6703125,1958.18359375
20279,218.0,3241.0221875,1972.10515625
20280,218.0,3238.9871875,1963.0109375
20281,218.0,2592.269375,2223.42734375
20282,218.0,2610.95609375,2238.6759375
20283,218.0,2639.543125,2227.069375
20284,218.0,3633.3221875,2001.1875
20285,218.0,3643.844375,2008.7759375
20286,218.0,3498.0834375,1989.038125
20287,218.0,3568.0315625,1935.16734375
20288,219.0,1943.0828125,1955.6053125
20289,219.0,1882.44140625,1956.0628125
20290,219.0,1940.47328125,1953.83703125
20291,219.0,1962.3853125,1892.8196875
20292,219.0,1943.00640625,1936.6725
20293,219.0,2029.63703125,2052.06171875
20294,219.0,1955.4421875,1939.389375
20295,219.0,1963.750625,1893.28734375
20296,219.0,1956.82875,1938.76328125
20297,219.0,0.0,0.0
20298,219.0,0.0,0.0
20299,219.0,1952.2265625,1936.38578125
20300,219.0,1953.440625,1943.9903125
20301,219.0,1188.626640625,1128.085
20302,219.0,2000.9603125,1945.6746875
20303,219.0,1876.04953125,1983.148125
20304,219.0,1874.6559375,2005.16171875
20305,219.0,1199.098359375,1143.442578125
20306,219.0,1890.7753125,2757.454375
20307,219.0,1951.2559375,1880.50078125
20308,219.0,1963.5625,1883.53671875
20309,219.0,1215.3975,1063.74
20310,219.0,1209.583984375,1088.7134375
20311,219.0,1828.40328125,2659.5240625
20312,219.0,1854.08921875,2630.7821875
20313,219.0,1959.1753125,1884.7646875
20314,219.0,1848.4153125,2622.885625
20315,219.0,3379.30625,2935.8365625
20316,219.0,1953.66171875,1882.908125
20317,219.0,609.201484375,1532.819375
20318,219.0,1937.37171875,1884.36078125
20319,219.0,1941.7509375,1902.533125
20320,219.0,2160.16796875,1113.78828125
20321,219.0,1952.16390625,1874.07421875
20322,219.0,1968.735625,1886.978125
20323,219.0,1961.74875,1886.22953125
20324,219.0,1884.81203125,2636.951875
20325,219.0,1955.225625,1884.1603125
20326,219.0,1964.3575,1937.754375
20327,219.0,1962.08171875,1943.23109375
20328,219.0,1959.91953125,1883.18328125
20329,219.0,551.651484375,1557.09828125
20330,219.0,2171.4596875,1138.953046875
20331,219.0,2172.2928125,1140.75140625
20332,219.0,483.53390625,1540.97265625
20333,219.0,1936.7259375,1900.47890625
20334,219.0,503.5295703125,1597.4190625
20335,219.0,1974.42515625,2880.83
20336,219.0,1958.82109375,2882.948125
20337,219.0,490.6433984375,1603.71421875
20338,219.0,1944.5971875,2896.220625
20339,219.0,432.5552734375,1675.09453125
20340,219.0,0.0,0.0
20341,219.0,1984.47359375,2736.0121875
20342,219.0,1958.83171875,2884.5465625
20343,219.0,1712.08171875,1465.01328125
20344,219.0,1988.52828125,2900.1503125
20345,219.0,1675.379375,1473.48984375
20346,219.0,1660.83921875,1443.078125
20347,219.0,1852.6353125,2373.7446875
20348,219.0,1793.14359375,1558.0440625
20349,219.0,1659.48859375,2349.10234375
20350,219.0,1398.9009375,2130.3746875
20351,219.0,1243.556953125,2154.545
20352,219.0,1456.73953125,1237.21140625
20353,219.0,1255.848046875,2146.26359375
20354,219.0,1224.98015625,1968.3753125
20355,219.0,1376.958125,2122.02828125
20356,219.0,1194.5425,1957.46453125
20357,219.0,1198.00046875,1936.0675
20358,219.0,1377.741875,2122.418125
20359,219.0,1376.68609375,2113.1609375
20360,219.0,1087.910546875,1506.3609375
20361,219.0,1174.0025,2033.67609375
20362,219.0,0.0,0.0
20363,219.0,792.76640625,2003.6359375
20364,219.0,576.533671875,1387.94109375
20365,219.0,579.9555859375,1384.419375
20366,219.0,675.265859375,1427.680625
20367,219.0,505.3305078125,2056.03921875
20368,219.0,484.1962890625,2015.3775
20369,219.0,394.6558984375,1772.14578125
20370,219.0,392.5534765625,1785.88640625
20371,219.0,396.9641796875,1769.70859375
20372,219.0,377.3076953125,1771.84453125
20373,219.0,614.411484375,1708.55890625
20374,219.0,488.0948046875,1786.968125
20375,219.0,523.22609375,1765.73671875
20376,219.0,463.1620703125,1763.67390625
20377,219.0,448.394296875,1735.38671875
20378,219.0,450.7230859375,1737.3509375
20379,219.0,488.43609375,1751.54453125
20380,219.0,459.781484375,1692.46390625
20381,219.0,480.361796875,1661.8096875
20382,220.0,2541.79390625,2633.0221875
20383,220.0,2543.738125,1370.0465625
20384,220.0,2447.40921875,2464.80609375
20385,220.0,2495.98,1330.280625
20386,220.0,2495.225,1333.0121875
20387,220.0,1948.93703125,1944.29671875
20388,220.0,1944.86234375,1978.44734375
20389,220.0,2527.1015625,1434.9165625
20390,220.0,1903.9296875,1983.71609375
20391,220.0,2498.7621875,1335.799375
20392,220.0,1880.155,1914.0746875
20393,220.0,1937.42859375,2027.795625
20394,220.0,1949.08390625,1952.00359375
20395,220.0,2511.21875,1320.406875
20396,220.0,1948.4403125,1937.26015625
20397,220.0,2535.1715625,1431.824375
20398,220.0,1949.10703125,1970.07171875
20399,220.0,2524.64015625,1335.54078125
20400,220.0,2494.606875,1441.49171875
